mid_date,lat,lon,v [m/yr],v_error [m/yr],vx [m/yr],vx_error [m/yr],vy [m/yr],vy_error [m/yr],date_dt [days],mission,satellite,epsg
2018-07-27 20:44:24.059140096,60.0539,-139.3325,3250.0,51.0,-1918.0,55.5,2624.0,47.9,9,S,2B,3413
2019-07-25 08:48:33.559140096,60.0539,-139.3325,2835.0,23.0,-1817.0,26.7,2175.0,19.7,34,S,2B,3413
2021-06-15 03:02:46.601669120,60.0539,-139.3325,4307.0,79.0,-2608.0,82.1,3428.0,76.4,12,S,1B,3413
2020-12-06 15:31:48.052517120,60.0539,-139.3325,3583.0,99.0,-1978.0,99.4,2987.0,98.3,11,S,1B,3413
2019-08-14 15:31:40.476854016,60.0539,-139.3325,2468.0,44.0,-1461.0,49.8,1989.0,40.8,12,S,1B,3413
2020-05-28 15:31:42.257284096,60.0539,-139.3325,4147.0,58.0,-2336.0,61.7,3427.0,55.9,12,S,1B,3413
2020-08-02 02:55:16.008457984,60.0539,-139.3325,2882.0,31.0,-1902.0,32.2,2165.0,29.7,24,S,1A,3413
2019-09-16 08:58:28.059140096,60.0539,-139.3325,2462.0,28.0,-1668.0,33.9,1811.0,22.8,54,S,2B,3413
2020-11-04 08:58:27.059140096,60.0539,-139.3325,3098.0,38.0,-1888.0,44.2,2456.0,34.6,25,S,2B,3413
2018-02-08 15:31:26.483621888,60.0539,-139.3325,3702.0,64.0,-2184.0,69.1,2989.0,61.4,11,S,1B,3413
2018-07-08 02:55:01.889634048,60.0539,-139.3325,3388.0,34.0,-2254.0,34.9,2529.0,32.4,24,S,1A,3413
2020-11-23 03:02:45.956667904,60.0539,-139.3325,3283.0,94.0,-2062.0,96.9,2555.0,92.8,11,S,1B,3413
2018-10-24 15:31:36.279012096,60.0539,-139.3325,2486.0,43.0,-1513.0,44.9,1972.0,41.8,23,S,1B,3413
2017-09-17 15:31:28.784270080,60.0539,-139.3325,2564.0,20.0,-1678.0,20.4,1939.0,19.6,36,S,1B,3413
2020-04-15 08:48:27.059140096,60.0539,-139.3325,3745.0,39.0,-2235.0,45.5,3005.0,35.0,25,S,2B,3413
2020-10-01 02:55:18.646059008,60.0539,-139.3325,2789.0,39.0,-1666.0,38.1,2237.0,40.0,24,S,1A,3413
2019-10-11 08:58:25.559140096,60.0539,-139.3325,2619.0,79.0,-1580.0,84.2,2089.0,76.6,14,S,2A,3413
2018-04-21 20:51:18.059140096,60.0539,-139.3325,3826.0,37.0,-2281.0,39.5,3072.0,35.7,30,S,2B,3413
2018-03-27 20:51:21.059140096,60.0539,-139.3325,3803.0,77.0,-2160.0,98.6,3130.0,64.8,9,S,2A,3413
2019-05-08 20:48:35.559140096,60.0539,-139.3325,4252.0,47.0,-2458.0,54.8,3470.0,42.8,20,S,2B,3413
2018-12-04 03:02:32.786010368,60.0539,-139.3325,2988.0,80.0,-1544.0,81.8,2558.0,78.9,11,S,1B,3413
2015-11-15 15:31:55.655548928,60.0539,-139.3325,2675.0,45.0,-1641.0,48.1,2113.0,42.5,23,S,1A,3413
2017-10-18 08:44:27.059140352,60.0539,-139.3325,2504.0,29.0,-1644.0,33.7,1889.0,24.5,45,S,2B,3413
2020-09-10 08:58:28.559140096,60.0539,-139.3325,2622.0,27.0,-1909.0,33.2,1798.0,16.5,84,S,2A,3413
2020-10-30 08:58:27.559139840,60.0539,-139.3325,3116.0,68.0,-1809.0,85.8,2537.0,56.3,15,S,2B,3413
2020-02-10 15:31:39.481594880,60.0539,-139.3325,3642.0,82.0,-2112.0,87.3,2967.0,79.4,11,S,1B,3413
2018-03-10 08:52:55.059140096,60.0539,-139.3325,3708.0,42.0,-2271.0,56.0,2931.0,30.4,24,S,2B,3413
2019-03-10 09:05:22.059140096,60.0539,-139.3325,3754.0,29.0,-2454.0,35.3,2841.0,22.3,45,S,2A,3413
2019-03-05 09:04:05.559140096,60.0539,-139.3325,3733.0,26.0,-2475.0,33.1,2795.0,19.8,45,S,2B,3413
2018-04-01 20:52:09.559140096,60.0539,-139.3325,3729.0,50.0,-2195.0,58.5,3014.0,44.6,20,S,2A,3413
2020-01-31 20:58:29.059140096,60.0539,-139.3325,7.0,3.0,1.0,3.4,-7.0,3.2,360,S,2A,3413
2018-07-14 15:31:32.500580096,60.0539,-139.3325,3381.0,42.0,-2103.0,48.9,2648.0,36.9,12,S,1B,3413
2019-09-03 08:48:28.559140096,60.0539,-139.3325,2408.0,28.0,-1478.0,32.7,1901.0,25.0,24,S,2A,3413
2020-09-09 20:48:31.559140096,60.0539,-139.3325,2653.0,84.0,-1546.0,83.6,2156.0,84.6,9,S,2A,3413
2017-12-17 08:47:16.559140352,60.0539,-139.3325,3403.0,15.0,-2277.0,15.8,2529.0,13.4,75,S,2A,3413
2018-08-22 08:53:28.059140096,60.0539,-139.3325,2737.0,27.0,-2000.0,30.7,1869.0,22.4,44,S,2A,3413
2018-01-03 15:31:27.680190976,60.0539,-139.3325,3655.0,75.0,-1832.0,81.3,3163.0,72.5,11,S,1B,3413
2018-11-05 15:31:36.255002112,60.0539,-139.3325,2251.0,46.0,-1296.0,47.7,1840.0,44.6,23,S,1B,3413
2018-04-21 02:54:57.460622080,60.0539,-139.3325,3676.0,80.0,-2011.0,84.0,3077.0,78.9,12,S,1A,3413
2020-01-05 15:31:40.558155008,60.0539,-139.3325,3639.0,79.0,-1879.0,83.9,3116.0,77.5,11,S,1B,3413
2019-03-07 21:05:24.059140096,60.0539,-139.3325,3728.0,27.0,-2455.0,33.7,2806.0,19.9,50,S,2B,3413
2019-10-13 15:31:42.633427712,60.0539,-139.3325,2496.0,83.0,-1424.0,88.4,2050.0,80.0,12,S,1B,3413
2018-04-14 08:51:35.059140096,60.0539,-139.3325,3838.0,140.0,-2126.0,144.9,3196.0,138.0,4,S,2A,3413
2018-04-14 08:51:53.059140096,60.0539,-139.3325,3725.0,24.0,-2391.0,27.4,2856.0,21.0,45,S,2A,3413
2018-08-11 20:41:17.059140096,60.0539,-139.3325,2901.0,26.0,-1876.0,31.0,2213.0,21.7,50,S,2A,3413
2018-02-20 15:31:26.376172032,60.0539,-139.3325,3656.0,68.0,-2315.0,71.2,2830.0,65.5,11,S,1B,3413
2020-05-05 08:48:28.059140096,60.0539,-139.3325,3919.0,67.0,-2263.0,77.9,3199.0,60.6,14,S,2A,3413
2018-05-03 02:54:58.024648960,60.0539,-139.3325,3902.0,93.0,-2159.0,86.8,3250.0,96.2,12,S,1A,3413
2020-01-17 15:31:40.123424000,60.0539,-139.3325,3820.0,69.0,-2237.0,72.2,3097.0,68.1,11,S,1B,3413
2019-06-23 08:58:30.059140096,60.0539,-139.3325,3918.0,39.0,-2392.0,42.5,3104.0,37.5,24,S,2B,3413
2018-04-09 02:54:56.933035008,60.0539,-139.3325,3755.0,97.0,-2166.0,95.7,3067.0,97.7,12,S,1A,3413
2020-05-10 02:55:11.082262016,60.0539,-139.3325,3854.0,50.0,-2395.0,47.1,3019.0,51.7,24,S,1A,3413
2020-05-15 20:58:22.559140096,60.0539,-139.3325,3946.0,42.0,-2454.0,48.7,3090.0,37.3,40,S,2B,3413
2019-12-23 03:02:38.580733952,60.0539,-139.3325,3465.0,93.0,-1976.0,95.3,2846.0,91.5,11,S,1B,3413
2019-06-18 08:58:29.559140096,60.0539,-139.3325,4041.0,45.0,-2360.0,48.3,3281.0,43.3,14,S,2B,3413
2019-07-18 08:58:30.059140096,60.0539,-139.3325,2969.0,33.0,-1948.0,34.8,2241.0,31.1,34,S,2B,3413
2020-12-18 15:31:47.450127872,60.0539,-139.3325,3564.0,82.0,-1643.0,89.7,3163.0,79.8,11,S,1B,3413
2018-10-11 08:53:50.059140096,60.0539,-139.3325,2394.0,34.0,-1598.0,39.1,1782.0,28.6,45,S,2A,3413
