mid_date,lat,lon,v [m/yr],v_error [m/yr],vx [m/yr],vx_error [m/yr],vy [m/yr],vy_error [m/yr],date_dt [days],mission,satellite,epsg
2018-08-14 20:52:14.059141376,60.1966,-141.3675,1336.0,21.0,-1218.0,22.0,-549.0,13.9,80,S,2B,3413
2018-05-31 15:48:33.261012992,60.1966,-141.3675,1698.0,77.0,-1542.0,71.8,-710.0,99.7,12,S,1A,3413
2020-03-18 20:48:29.059141120,60.1966,-141.3675,1716.0,63.0,-1508.0,65.4,-819.0,56.2,30,S,2B,3413
2019-07-30 08:48:38.059141120,60.1966,-141.3675,1595.0,45.0,-1387.0,45.7,-789.0,40.9,24,S,2B,3413
2020-06-04 20:58:34.559141376,60.1966,-141.3675,1873.0,30.0,-1668.0,31.6,-852.0,23.5,50,S,2A,3413
2020-07-04 20:58:35.559141120,60.1966,-141.3675,1771.0,34.0,-1584.0,35.4,-791.0,30.1,49,S,2A,3413
2017-06-05 15:48:27.267542272,60.1966,-141.3675,2059.0,87.0,-1821.0,77.0,-961.0,115.4,12,S,1A,3413
2020-02-17 20:48:27.059141120,60.1966,-141.3675,1631.0,78.0,-1455.0,82.8,-737.0,55.7,30,S,2B,3413
2019-07-20 20:58:36.059140864,60.1966,-141.3675,1541.0,27.0,-1384.0,28.1,-679.0,22.9,59,S,2B,3413
2018-03-08 15:48:30.033221888,60.1966,-141.3675,1643.0,107.0,-1439.0,98.5,-792.0,132.5,12,S,1A,3413
2019-07-25 08:48:38.059141120,60.1966,-141.3675,1561.0,28.0,-1363.0,28.5,-761.0,25.8,34,S,2B,3413
2018-10-11 08:53:50.059141120,60.1966,-141.3675,1365.0,34.0,-1213.0,35.9,-626.0,26.0,45,S,2A,3413
2021-04-14 15:57:09.153810944,60.1966,-141.3675,2150.0,119.0,-1792.0,113.0,-1188.0,132.4,12,S,1A,3413
2018-04-14 08:51:58.559141120,60.1966,-141.3675,1658.0,59.0,-1467.0,62.6,-771.0,46.2,25,S,2A,3413
2018-02-27 20:44:26.559141120,60.1966,-141.3675,1437.0,40.0,-1278.0,43.8,-656.0,18.5,59,S,2A,3413
2019-07-12 20:48:41.059141120,60.1966,-141.3675,1551.0,64.0,-1344.0,66.8,-775.0,56.1,10,S,2B,3413
2019-08-04 08:48:37.559141376,60.1966,-141.3675,1524.0,40.0,-1336.0,40.9,-733.0,34.8,34,S,2B,3413
2019-07-20 20:58:37.559141120,60.1966,-141.3675,1544.0,44.0,-1362.0,45.9,-727.0,36.1,19,S,2B,3413
2019-04-06 08:53:32.559141120,60.1966,-141.3675,1741.0,116.0,-1541.0,121.1,-811.0,93.5,15,S,2B,3413
2019-08-06 20:48:37.559141376,60.1966,-141.3675,1469.0,24.0,-1293.0,25.0,-696.0,19.1,59,S,2B,3413
2020-05-20 08:48:33.059141120,60.1966,-141.3675,1897.0,47.0,-1696.0,48.2,-849.0,43.5,35,S,2B,3413
2017-09-04 03:02:25.799110912,60.1966,-141.3675,1479.0,70.0,-1282.0,70.7,-737.0,68.1,12,S,1B,3413
2019-10-17 15:48:46.005451008,60.1966,-141.3675,1259.0,87.0,-1098.0,80.9,-617.0,103.2,11,S,1A,3413
2020-09-06 03:02:45.395297024,60.1966,-141.3675,1538.0,37.0,-1372.0,37.7,-695.0,35.4,24,S,1B,3413
2020-05-15 03:02:38.825768960,60.1966,-141.3675,1926.0,83.0,-1719.0,83.0,-868.0,84.5,12,S,1B,3413
2019-03-02 21:02:40.059141120,60.1966,-141.3675,1503.0,25.0,-1355.0,26.8,-651.0,16.9,60,S,2B,3413
2021-03-28 20:48:29.559140864,60.1966,-141.3675,1694.0,201.0,-1579.0,163.8,-613.0,362.3,9,S,2A,3413
2018-10-06 08:53:14.559141376,60.1966,-141.3675,1371.0,37.0,-1214.0,39.0,-636.0,29.2,45,S,2B,3413
2018-09-16 08:52:13.559141120,60.1966,-141.3675,1412.0,66.0,-1228.0,70.5,-696.0,51.2,15,S,2A,3413
2018-09-20 20:46:17.059141120,60.1966,-141.3675,1246.0,22.0,-1115.0,23.7,-556.0,16.6,100,S,2B,3413
2019-05-31 20:58:37.559141120,60.1966,-141.3675,1771.0,34.0,-1591.0,34.5,-778.0,34.0,39,S,2B,3413
2021-06-01 15:57:11.501349120,60.1966,-141.3675,1995.0,67.0,-1781.0,68.2,-899.0,60.8,12,S,1A,3413
2018-09-11 08:50:28.059141120,60.1966,-141.3675,1433.0,72.0,-1226.0,73.3,-742.0,68.4,5,S,2A,3413
2018-03-15 08:54:11.059140864,60.1966,-141.3675,1522.0,35.0,-1337.0,36.1,-728.0,30.5,54,S,2B,3413
2020-01-28 03:02:37.218567168,60.1966,-141.3675,1820.0,99.0,-1705.0,98.9,-638.0,98.5,11,S,1B,3413
2018-10-03 08:43:59.559141120,60.1966,-141.3675,1319.0,30.0,-1175.0,31.7,-598.0,23.5,65,S,2B,3413
2020-05-09 03:02:38.539589120,60.1966,-141.3675,1917.0,50.0,-1698.0,48.4,-890.0,56.8,24,S,1B,3413
2018-08-09 08:41:55.059141120,60.1966,-141.3675,1445.0,27.0,-1295.0,28.5,-640.0,22.4,65,S,2A,3413
2018-07-23 15:56:56.081620992,60.1966,-141.3675,1497.0,62.0,-1346.0,63.6,-656.0,56.0,12,S,1A,3413
2018-07-12 20:40:55.059140864,60.1966,-141.3675,1721.0,147.0,-1510.0,154.0,-826.0,122.2,9,S,2A,3413
2018-03-09 20:43:27.559141120,60.1966,-141.3675,1525.0,36.0,-1358.0,38.5,-694.0,25.8,39,S,2A,3413
2019-08-07 08:58:32.559141120,60.1966,-141.3675,1455.0,25.0,-1289.0,26.5,-675.0,15.2,64,S,2A,3413
2019-07-06 15:57:01.028567040,60.1966,-141.3675,1592.0,65.0,-1445.0,67.1,-668.0,57.6,12,S,1A,3413
2019-02-13 09:02:11.559141120,60.1966,-141.3675,1497.0,69.0,-1333.0,74.9,-681.0,41.5,25,S,2B,3413
2020-09-02 08:48:36.059141120,60.1966,-141.3675,1385.0,25.0,-1243.0,26.5,-610.0,19.3,94,S,2A,3413
2018-08-28 15:56:58.145861120,60.1966,-141.3675,1271.0,62.0,-1166.0,63.4,-505.0,55.6,12,S,1A,3413
2018-03-17 20:52:55.059141120,60.1966,-141.3675,1513.0,35.0,-1348.0,36.9,-687.0,24.4,59,S,2B,3413
2017-12-14 20:46:58.059141376,60.1966,-141.3675,1312.0,16.0,-1165.0,16.0,-603.0,16.2,80,S,2B,3413
2019-05-14 08:58:35.559141120,60.1966,-141.3675,1895.0,129.0,-1706.0,129.7,-825.0,126.5,4,S,2B,3413
2018-02-10 08:46:02.059141120,60.1966,-141.3675,1438.0,110.0,-1278.0,115.2,-660.0,90.6,14,S,2B,3413
2019-07-27 20:48:40.059141120,60.1966,-141.3675,1616.0,58.0,-1404.0,60.0,-801.0,50.2,19,S,2B,3413
2016-02-18 03:03:15.656258048,60.1966,-141.3675,1836.0,43.0,-1704.0,40.4,-684.0,54.2,23,S,1A,3413
2020-05-03 08:58:29.059141120,60.1966,-141.3675,1848.0,75.0,-1637.0,80.2,-857.0,54.7,15,S,2B,3413
2018-10-17 03:02:33.808514048,60.1966,-141.3675,1570.0,79.0,-1409.0,78.5,-693.0,80.5,12,S,1B,3413
2019-07-17 20:48:39.559141120,60.1966,-141.3675,1609.0,33.0,-1407.0,33.4,-780.0,30.1,39,S,2B,3413
2018-08-14 08:41:19.059141120,60.1966,-141.3675,1482.0,26.0,-1284.0,27.3,-741.0,22.6,55,S,2A,3413
2021-11-18 03:02:51.691616256,60.1966,-141.3675,1606.0,95.0,-1429.0,97.1,-734.0,88.9,11,S,1B,3413
2019-10-30 20:48:34.559141120,60.1966,-141.3675,1364.0,57.0,-1203.0,58.7,-641.0,47.9,19,S,2A,3413
2019-08-11 20:48:36.559141120,60.1966,-141.3675,1422.0,21.0,-1267.0,22.5,-646.0,14.8,69,S,2B,3413
2019-09-01 08:58:31.059141120,60.1966,-141.3675,1439.0,82.0,-1261.0,85.4,-693.0,70.0,15,S,2A,3413
2017-12-17 08:46:47.059141120,60.1966,-141.3675,1293.0,17.0,-1156.0,17.0,-579.0,16.3,85,S,2B,3413
2019-08-01 03:02:37.046923008,60.1966,-141.3675,1729.0,58.0,-1521.0,61.1,-822.0,43.0,12,S,1B,3413
2021-03-13 20:48:29.059141120,60.1966,-141.3675,1609.0,42.0,-1491.0,39.9,-606.0,52.5,69,S,2B,3413
2021-03-11 08:48:31.059141120,60.1966,-141.3675,1835.0,122.0,-1608.0,128.0,-885.0,97.2,5,S,2B,3413
2016-04-30 03:03:17.563219968,60.1966,-141.3675,1960.0,49.0,-1798.0,42.5,-781.0,73.2,24,S,1A,3413
2018-12-09 20:47:16.559141120,60.1966,-141.3675,1241.0,16.0,-1114.0,16.0,-547.0,16.2,80,S,2B,3413
2019-06-20 20:58:32.559141120,60.1966,-141.3675,1782.0,47.0,-1583.0,48.0,-819.0,43.5,30,S,2A,3413
2018-08-04 15:56:56.745794048,60.1966,-141.3675,1594.0,60.0,-1511.0,61.1,-509.0,49.9,12,S,1A,3413
2018-10-16 08:54:22.059141120,60.1966,-141.3675,1277.0,25.0,-1140.0,26.2,-573.0,19.3,75,S,2A,3413
2019-06-13 08:58:35.559141120,60.1966,-141.3675,1713.0,24.0,-1537.0,25.2,-756.0,16.8,55,S,2A,3413
2021-06-08 15:48:52.318959104,60.1966,-141.3675,2173.0,78.0,-2026.0,73.1,-787.0,102.7,12,S,1A,3413
2019-03-22 08:59:09.559141376,60.1966,-141.3675,1620.0,29.0,-1457.0,29.1,-708.0,25.9,44,S,2B,3413
2018-01-01 08:46:13.559141120,60.1966,-141.3675,1269.0,22.0,-1149.0,23.3,-537.0,13.6,94,S,2B,3413
2019-02-05 20:58:30.059141120,60.1966,-141.3675,1481.0,123.0,-1312.0,134.0,-687.0,69.1,10,S,2B,3413
2020-09-05 15:48:51.630076928,60.1966,-141.3675,1564.0,66.0,-1433.0,61.9,-626.0,82.0,12,S,1A,3413
2018-04-09 08:50:46.559141376,60.1966,-141.3675,1708.0,90.0,-1507.0,95.7,-804.0,64.8,14,S,2A,3413
2017-12-27 08:45:48.059141376,60.1966,-141.3675,1244.0,17.0,-1128.0,17.2,-525.0,13.5,104,S,2B,3413
2020-06-04 08:48:36.059141120,60.1966,-141.3675,1933.0,73.0,-1722.0,73.5,-878.0,68.8,14,S,2A,3413
2016-05-28 15:56:38.088250112,60.1966,-141.3675,1950.0,41.0,-1803.0,41.0,-744.0,41.5,24,S,1A,3413
2019-04-08 15:48:37.029458944,60.1966,-141.3675,1817.0,87.0,-1609.0,80.0,-844.0,108.2,12,S,1A,3413
2021-02-24 08:48:31.059141120,60.1966,-141.3675,1731.0,39.0,-1540.0,42.3,-792.0,19.3,54,S,2B,3413
2021-05-20 15:57:10.789319936,60.1966,-141.3675,1953.0,75.0,-1794.0,74.9,-773.0,75.1,12,S,1A,3413
2018-12-20 08:57:10.559141120,60.1966,-141.3675,1215.0,15.0,-1103.0,15.4,-510.0,12.8,105,S,2A,3413
2018-12-15 08:57:10.559141120,60.1966,-141.3675,1218.0,13.0,-1113.0,12.9,-496.0,13.3,95,S,2A,3413
2019-09-30 20:48:33.559140864,60.1966,-141.3675,1313.0,38.0,-1169.0,40.0,-598.0,27.2,49,S,2B,3413
2019-02-10 21:02:09.559141120,60.1966,-141.3675,1462.0,64.0,-1308.0,68.8,-654.0,38.6,30,S,2A,3413
2021-02-03 03:02:42.987759104,60.1966,-141.3675,2486.0,91.0,-2024.0,94.6,-1444.0,82.3,11,S,1B,3413
2019-03-02 09:02:06.059141120,60.1966,-141.3675,1639.0,240.0,-1570.0,243.5,-472.0,190.5,5,S,2B,3413
2021-04-09 15:48:49.249428992,60.1966,-141.3675,1901.0,104.0,-1726.0,97.1,-796.0,129.6,12,S,1A,3413
2020-06-18 15:57:06.724935168,60.1966,-141.3675,1868.0,68.0,-1688.0,69.3,-801.0,62.2,12,S,1A,3413
2019-04-29 08:58:35.059141120,60.1966,-141.3675,1722.0,162.0,-1548.0,169.7,-754.0,125.2,5,S,2A,3413
