mid_date,lat,lon,v [m/yr],v_error [m/yr],vx [m/yr],vx_error [m/yr],vy [m/yr],vy_error [m/yr],date_dt [days],mission,satellite,epsg
2019-07-08 09:04:06.059140096,60.0471,-140.5345,619.0,8.0,-490.0,7.9,378.0,7.0,204,S,2A,3413
2018-12-27 15:48:38.191485952,60.0471,-140.5345,332.0,31.0,-285.0,28.1,171.0,38.0,47,S,1A,3413
2017-11-20 15:48:32.827838976,60.0471,-140.5345,197.0,70.0,-182.0,66.0,75.0,89.5,11,S,1A,3413
2020-02-22 20:48:31.559140096,60.0471,-140.5345,928.0,2.0,-737.0,2.6,565.0,2.1,390,S,2A,3413
2020-01-24 08:58:24.059140096,60.0471,-140.5345,577.0,13.0,-454.0,15.4,356.0,7.1,204,S,2A,3413
2019-03-17 20:55:46.559140096,60.0471,-140.5345,568.0,4.0,-446.0,4.6,353.0,3.5,330,S,2B,3413
2019-09-23 08:50:20.059140096,60.0471,-140.5345,602.0,4.0,-469.0,5.3,378.0,2.5,414,S,2B,3413
2019-03-30 08:54:32.559140096,60.0471,-140.5345,527.0,3.0,-413.0,3.5,328.0,2.9,395,S,2B,3413
2020-11-16 08:48:29.559140096,60.0471,-140.5345,409.0,254.0,-408.0,254.3,33.0,218.1,4,S,2A,3413
2020-08-12 15:48:50.254025216,60.0471,-140.5345,1543.0,60.0,-1213.0,54.2,954.0,67.5,12,S,1A,3413
2018-09-08 08:55:17.559140096,60.0471,-140.5345,505.0,4.0,-389.0,4.1,323.0,2.6,435,S,2B,3413
2018-01-01 08:41:19.059140096,60.0471,-140.5345,555.0,3.0,-437.0,3.5,342.0,2.8,505,S,2A,3413
2019-03-02 08:56:07.559140096,60.0471,-140.5345,557.0,20.0,-439.0,22.2,343.0,14.4,85,S,2B,3413
2020-02-10 08:48:34.059140096,60.0471,-140.5345,897.0,3.0,-713.0,3.4,545.0,1.9,414,S,2B,3413
2019-03-27 15:48:36.806138112,60.0471,-140.5345,645.0,47.0,-537.0,40.7,358.0,58.8,36,S,1A,3413
2017-06-18 08:56:06.059140096,60.0471,-140.5345,608.0,5.0,-481.0,5.7,372.0,4.6,264,S,2A,3413
2019-02-28 08:55:47.059140096,60.0471,-140.5345,602.0,6.0,-472.0,6.7,373.0,4.2,295,S,2B,3413
2018-10-10 15:48:39.658389248,60.0471,-140.5345,411.0,38.0,-339.0,33.9,233.0,46.0,36,S,1A,3413
2018-10-23 21:01:50.559140352,60.0471,-140.5345,479.0,3.0,-375.0,3.8,299.0,2.8,320,S,2B,3413
2019-05-21 21:02:15.559140096,60.0471,-140.5345,783.0,14.0,-622.0,14.3,476.0,12.3,149,S,2A,3413
2019-05-21 08:48:27.059140096,60.0471,-140.5345,662.0,9.0,-522.0,9.9,407.0,6.2,215,S,2A,3413
2019-03-25 08:58:25.559140096,60.0471,-140.5345,633.0,25.0,-499.0,28.8,390.0,17.7,75,S,2A,3413
2019-11-20 08:58:30.559140096,60.0471,-140.5345,679.0,4.0,-533.0,4.2,421.0,3.0,404,S,2B,3413
2018-11-17 08:47:25.059140096,60.0471,-140.5345,527.0,2.0,-411.0,2.3,329.0,2.1,365,S,2A,3413
2019-02-10 08:44:24.559139840,60.0471,-140.5345,523.0,4.0,-410.0,4.4,324.0,3.2,415,S,2A,3413
2020-08-07 03:02:43.800109312,60.0471,-140.5345,1689.0,26.0,-1428.0,26.2,902.0,25.8,36,S,1B,3413
2018-05-31 20:54:47.559140096,60.0471,-140.5345,735.0,18.0,-587.0,19.4,443.0,15.8,100,S,2A,3413
2019-02-08 08:54:33.559140352,60.0471,-140.5345,581.0,5.0,-455.0,5.1,361.0,3.4,295,S,2B,3413
2021-02-07 08:58:23.059140096,60.0471,-140.5345,1792.0,118.0,-1435.0,136.0,1073.0,75.5,15,S,2B,3413
2020-05-15 08:48:28.559140096,60.0471,-140.5345,1276.0,22.0,-1043.0,24.0,735.0,17.4,85,S,2B,3413
2018-11-17 20:57:46.559140096,60.0471,-140.5345,315.0,14.0,-249.0,15.2,193.0,11.5,150,S,2B,3413
2017-11-07 08:41:19.559140096,60.0471,-140.5345,467.0,4.0,-367.0,4.5,288.0,3.5,315,S,2A,3413
2020-10-29 15:48:52.275791104,60.0471,-140.5345,585.0,33.0,-460.0,28.4,361.0,40.0,47,S,1A,3413
2021-09-08 02:55:23.618803968,60.0471,-140.5345,235.0,57.0,-179.0,56.4,152.0,57.9,12,S,1A,3413
2018-01-31 20:53:58.059140096,60.0471,-140.5345,401.0,9.0,-316.0,9.5,248.0,6.6,189,S,2B,3413
2018-06-17 20:43:16.559140096,60.0471,-140.5345,776.0,20.0,-615.0,21.7,473.0,16.6,59,S,2A,3413
2018-04-08 20:41:16.559140096,60.0471,-140.5345,481.0,84.0,-382.0,86.4,292.0,78.8,10,S,2B,3413
2019-02-18 08:55:47.059140096,60.0471,-140.5345,610.0,7.0,-480.0,7.6,376.0,5.0,275,S,2B,3413
2020-10-30 03:02:46.258074880,60.0471,-140.5345,596.0,96.0,-478.0,97.5,356.0,93.3,12,S,1B,3413
2018-11-02 20:54:50.059140096,60.0471,-140.5345,572.0,4.0,-445.0,4.8,360.0,3.6,430,S,2A,3413
2018-06-15 08:47:29.059140096,60.0471,-140.5345,458.0,3.0,-351.0,2.8,295.0,2.6,515,S,2A,3413
2019-07-18 08:58:31.059140096,60.0471,-140.5345,409.0,56.0,-326.0,57.5,248.0,53.9,14,S,2B,3413
2021-01-22 03:02:43.370333696,60.0471,-140.5345,1752.0,100.0,-1433.0,101.4,1008.0,95.9,11,S,1B,3413
2021-01-22 03:02:43.423973120,60.0471,-140.5345,1563.0,37.0,-1254.0,36.9,933.0,37.8,35,S,1B,3413
2019-08-02 02:55:09.308249088,60.0471,-140.5345,337.0,14.0,-300.0,13.0,154.0,15.7,60,S,1A,3413
2019-02-01 15:48:37.018468096,60.0471,-140.5345,426.0,31.0,-354.0,27.7,237.0,37.4,47,S,1A,3413
2021-06-04 02:55:18.359126016,60.0471,-140.5345,2289.0,27.0,-1905.0,23.3,1269.0,34.4,60,S,1A,3413
2019-01-06 21:01:08.559140096,60.0471,-140.5345,430.0,10.0,-338.0,10.1,266.0,8.5,180,S,2A,3413
2018-12-02 08:46:31.559140096,60.0471,-140.5345,352.0,13.0,-281.0,13.5,213.0,11.0,125,S,2B,3413
2020-12-26 08:48:27.559140096,60.0471,-140.5345,1341.0,9.0,-1044.0,9.3,841.0,8.2,204,S,2A,3413
2019-07-08 08:58:31.059140096,60.0471,-140.5345,706.0,96.0,-497.0,97.0,501.0,95.4,5,S,2A,3413
2018-11-15 09:00:03.059139840,60.0471,-140.5345,413.0,8.0,-325.0,8.6,255.0,5.5,265,S,2B,3413
