mid_date,lat,lon,v [m/yr],v_error [m/yr],vx [m/yr],vx_error [m/yr],vy [m/yr],vy_error [m/yr],date_dt [days],mission,satellite,epsg
2019-09-19 02:55:11.901899008,60.0878,-139.4344,402.0,59.0,-356.0,59.7,-186.0,57.4,12,S,1A,3413
2018-10-08 20:53:35.059140096,60.0878,-139.4344,326.0,37.0,-304.0,38.3,-118.0,29.6,40,S,2A,3413
2017-12-24 20:46:58.559140096,60.0878,-139.4344,470.0,14.0,-413.0,14.8,-224.0,11.6,79,S,2B,3413
2018-09-16 08:56:19.559140096,60.0878,-139.4344,344.0,27.0,-314.0,28.1,-141.0,17.6,95,S,2A,3413
2018-10-11 08:58:40.059140096,60.0878,-139.4344,577.0,5.0,-499.0,5.1,-290.0,4.0,295,S,2B,3413
2019-05-26 15:48:39.102388992,60.0878,-139.4344,1616.0,79.0,-1489.0,73.6,-628.0,102.6,12,S,1A,3413
2017-09-27 15:48:32.871670784,60.0878,-139.4344,349.0,47.0,-318.0,44.5,-143.0,58.5,24,S,1A,3413
2019-06-28 08:58:30.559140096,60.0878,-139.4344,832.0,59.0,-754.0,59.7,-352.0,56.0,14,S,2B,3413
2019-05-04 02:55:04.355619072,60.0878,-139.4344,791.0,52.0,-638.0,49.9,-468.0,55.7,24,S,1A,3413
2018-04-06 20:52:02.559140096,60.0878,-139.4344,880.0,89.0,-795.0,92.0,-378.0,76.0,10,S,2A,3413
2018-12-02 08:45:23.559140352,60.0878,-139.4344,432.0,10.0,-385.0,10.3,-197.0,8.7,165,S,2B,3413
2020-01-21 08:48:27.559140096,60.0878,-139.4344,839.0,18.0,-739.0,19.8,-398.0,8.2,174,S,2B,3413
2020-04-30 08:48:27.059140096,60.0878,-139.4344,1634.0,136.0,-1413.0,140.6,-820.0,123.2,4,S,2A,3413
2017-09-20 20:42:48.059140096,60.0878,-139.4344,685.0,6.0,-585.0,6.5,-356.0,4.3,300,S,2A,3413
2019-11-22 15:48:45.838582272,60.0878,-139.4344,422.0,97.0,-384.0,92.3,-174.0,117.3,11,S,1A,3413
2018-08-11 20:47:32.059140096,60.0878,-139.4344,652.0,9.0,-563.0,10.0,-329.0,3.4,320,S,2B,3413
2018-07-18 08:53:47.559140096,60.0878,-139.4344,727.0,15.0,-638.0,16.8,-349.0,6.4,215,S,2A,3413
2019-02-18 09:02:13.559140096,60.0878,-139.4344,777.0,57.0,-680.0,63.2,-376.0,28.4,35,S,2B,3413
2020-04-20 20:58:24.059140096,60.0878,-139.4344,1427.0,28.0,-1273.0,29.0,-644.0,22.3,90,S,2B,3413
2020-03-16 08:48:25.059140352,60.0878,-139.4344,1188.0,38.0,-1056.0,42.6,-544.0,13.9,85,S,2B,3413
2019-07-02 20:48:36.059140096,60.0878,-139.4344,746.0,45.0,-675.0,45.7,-318.0,40.3,10,S,2B,3413
2018-01-31 08:47:01.059140096,60.0878,-139.4344,449.0,115.0,-427.0,117.5,-140.0,89.7,4,S,2A,3413
2018-11-25 08:57:44.559139840,60.0878,-139.4344,414.0,12.0,-365.0,12.6,-196.0,10.1,165,S,2B,3413
2020-03-16 20:58:22.059140352,60.0878,-139.4344,1191.0,52.0,-1101.0,54.3,-455.0,38.8,20,S,2B,3413
2017-11-12 08:47:03.059140352,60.0878,-139.4344,329.0,124.0,-291.0,130.1,-154.0,98.1,5,S,2A,3413
2018-02-12 20:46:35.059140096,60.0878,-139.4344,683.0,10.0,-598.0,10.5,-330.0,6.0,189,S,2A,3413
2020-09-27 08:48:31.559140096,60.0878,-139.4344,426.0,36.0,-389.0,37.2,-173.0,27.8,44,S,2A,3413
2019-06-15 15:31:36.794112000,60.0878,-139.4344,830.0,53.0,-735.0,54.2,-386.0,47.6,12,S,1B,3413
2019-01-03 20:45:27.059140096,60.0878,-139.4344,624.0,7.0,-548.0,7.0,-299.0,5.6,230,S,2B,3413
2019-12-10 08:58:22.559140096,60.0878,-139.4344,634.0,10.0,-561.0,9.5,-295.0,10.4,184,S,2B,3413
2018-07-26 15:31:33.034940928,60.0878,-139.4344,524.0,21.0,-503.0,20.7,-148.0,18.7,36,S,1B,3413
2020-05-25 20:58:29.059140096,60.0878,-139.4344,1573.0,45.0,-1421.0,47.4,-674.0,33.0,30,S,2A,3413
2019-06-25 08:56:09.059139840,60.0878,-139.4344,914.0,13.0,-814.0,13.3,-417.0,11.3,144,S,2A,3413
2019-03-02 21:08:41.559140096,60.0878,-139.4344,844.0,71.0,-711.0,78.3,-455.0,46.8,9,S,2A,3413
2018-11-07 08:47:24.559140352,60.0878,-139.4344,664.0,3.0,-570.0,3.0,-340.0,1.9,345,S,2A,3413
2018-10-17 03:02:33.808514048,60.0878,-139.4344,429.0,79.0,-399.0,78.5,-157.0,80.5,12,S,1B,3413
2019-09-23 08:48:29.059140352,60.0878,-139.4344,372.0,33.0,-344.0,34.5,-142.0,19.1,64,S,2A,3413
2020-05-05 20:58:21.059140096,60.0878,-139.4344,1683.0,60.0,-1517.0,62.2,-728.0,46.2,20,S,2B,3413
2018-12-25 09:01:51.559140096,60.0878,-139.4344,552.0,8.0,-485.0,8.2,-264.0,7.3,195,S,2A,3413
2018-03-12 08:42:45.559140096,60.0878,-139.4344,720.0,38.0,-634.0,41.7,-342.0,21.1,44,S,2A,3413
2019-03-09 20:56:06.059140096,60.0878,-139.4344,966.0,23.0,-862.0,24.8,-437.0,15.3,70,S,2A,3413
2019-09-15 20:48:27.559140096,60.0878,-139.4344,666.0,6.0,-573.0,6.9,-339.0,4.1,279,S,2B,3413
2019-08-26 15:31:41.074686976,60.0878,-139.4344,370.0,38.0,-358.0,38.4,-95.0,32.4,12,S,1B,3413
2020-05-20 08:48:30.059140096,60.0878,-139.4344,1576.0,39.0,-1418.0,40.1,-689.0,32.0,45,S,2A,3413
2019-08-17 08:58:29.059140096,60.0878,-139.4344,398.0,22.0,-363.0,22.6,-164.0,14.9,94,S,2B,3413
2019-07-22 20:48:32.559140096,60.0878,-139.4344,566.0,25.0,-521.0,25.5,-221.0,19.7,89,S,2B,3413
2018-12-17 20:57:22.559140096,60.0878,-139.4344,449.0,16.0,-397.0,16.7,-209.0,13.4,90,S,2B,3413
2019-12-27 20:58:23.559139840,60.0878,-139.4344,698.0,13.0,-618.0,13.7,-324.0,9.5,149,S,2A,3413
2019-02-12 20:46:37.559140352,60.0878,-139.4344,815.0,7.0,-715.0,7.3,-391.0,3.5,270,S,2B,3413
2019-03-29 20:50:24.059140096,60.0878,-139.4344,1162.0,25.0,-1024.0,26.9,-550.0,15.6,59,S,2B,3413
2019-03-17 20:58:27.559139840,60.0878,-139.4344,1060.0,27.0,-942.0,29.3,-485.0,16.5,90,S,2B,3413
2020-03-31 08:48:26.559139840,60.0878,-139.4344,1318.0,20.0,-1176.0,21.4,-595.0,11.9,115,S,2B,3413
2018-09-10 20:45:03.059140096,60.0878,-139.4344,642.0,5.0,-553.0,5.0,-326.0,2.7,330,S,2A,3413
2018-06-12 20:47:23.059140096,60.0878,-139.4344,595.0,2.0,-501.0,2.5,-320.0,2.3,440,S,2B,3413
2019-10-08 08:48:30.059140096,60.0878,-139.4344,382.0,30.0,-345.0,32.7,-165.0,17.6,65,S,2B,3413
2019-02-07 20:45:27.559140352,60.0878,-139.4344,768.0,4.0,-667.0,4.9,-380.0,2.8,300,S,2B,3413
2019-02-17 20:46:37.559140352,60.0878,-139.4344,807.0,6.0,-703.0,7.0,-395.0,3.4,280,S,2B,3413
2018-04-04 08:50:46.059140096,60.0878,-139.4344,918.0,182.0,-858.0,185.7,-326.0,154.2,4,S,2A,3413
2018-04-08 20:41:16.559140096,60.0878,-139.4344,926.0,84.0,-784.0,86.4,-494.0,78.8,10,S,2B,3413
2018-09-30 02:55:05.737701120,60.0878,-139.4344,302.0,25.0,-254.0,24.2,-164.0,25.7,48,S,1A,3413
2017-09-08 08:43:58.059140096,60.0878,-139.4344,702.0,12.0,-613.0,13.3,-341.0,4.9,275,S,2A,3413
2019-08-19 20:58:27.559139840,60.0878,-139.4344,386.0,22.0,-350.0,22.8,-163.0,14.3,89,S,2A,3413
2020-02-10 08:48:28.059140096,60.0878,-139.4344,970.0,16.0,-859.0,17.1,-451.0,7.6,184,S,2A,3413
2018-06-30 15:48:35.069190912,60.0878,-139.4344,727.0,45.0,-643.0,40.0,-340.0,57.9,24,S,1A,3413
2019-08-24 08:48:32.559140096,60.0878,-139.4344,469.0,17.0,-415.0,18.8,-218.0,11.1,154,S,2B,3413
2018-04-11 20:50:18.559140096,60.0878,-139.4344,956.0,87.0,-808.0,91.9,-510.0,73.8,10,S,2B,3413
2021-07-10 15:31:50.599161088,60.0878,-139.4344,860.0,55.0,-855.0,54.9,-91.0,46.7,12,S,1B,3413
2019-05-29 08:58:29.559140096,60.0878,-139.4344,1373.0,32.0,-1215.0,34.0,-640.0,26.4,54,S,2B,3413
2019-03-17 21:07:55.059139840,60.0878,-139.4344,1035.0,50.0,-910.0,53.6,-492.0,32.0,20,S,2A,3413
2019-03-15 09:11:52.059140096,60.0878,-139.4344,996.0,36.0,-879.0,38.5,-468.0,27.3,35,S,2A,3413
2018-07-15 20:50:57.559140096,60.0878,-139.4344,770.0,15.0,-684.0,15.3,-355.0,12.5,119,S,2B,3413
2019-01-31 20:57:50.559140096,60.0878,-139.4344,769.0,4.0,-668.0,4.5,-380.0,3.5,300,S,2B,3413
2018-01-16 20:52:58.059140352,60.0878,-139.4344,543.0,11.0,-475.0,11.7,-263.0,8.4,159,S,2B,3413
2021-01-10 08:48:27.559140096,60.0878,-139.4344,996.0,22.0,-898.0,23.3,-430.0,11.0,104,S,2B,3413
2019-03-25 08:58:25.559140096,60.0878,-139.4344,1136.0,27.0,-1008.0,28.8,-523.0,17.7,75,S,2A,3413
2019-08-27 08:58:27.059140096,60.0878,-139.4344,372.0,22.0,-340.0,23.4,-151.0,16.9,104,S,2A,3413
2019-02-05 20:58:24.059140096,60.0878,-139.4344,686.0,83.0,-627.0,87.8,-279.0,54.8,10,S,2B,3413
2018-08-19 20:54:01.559140096,60.0878,-139.4344,416.0,26.0,-376.0,27.3,-177.0,18.9,59,S,2A,3413
2018-10-01 09:01:49.059140096,60.0878,-139.4344,596.0,5.0,-516.0,5.3,-298.0,3.7,295,S,2B,3413
2019-01-04 09:04:27.559140096,60.0878,-139.4344,583.0,9.0,-512.0,9.8,-280.0,8.3,175,S,2A,3413
2019-02-07 15:48:36.732720128,60.0878,-139.4344,813.0,78.0,-731.0,70.3,-356.0,102.7,11,S,1A,3413
2019-09-21 08:58:27.559139840,60.0878,-139.4344,354.0,37.0,-329.0,38.3,-130.0,27.4,44,S,2B,3413
2019-09-11 08:58:26.559140096,60.0878,-139.4344,357.0,24.0,-325.0,25.3,-147.0,19.3,74,S,2A,3413
2019-05-03 20:53:09.059140096,60.0878,-139.4344,1453.0,28.0,-1294.0,29.1,-661.0,21.8,69,S,2B,3413
2018-05-21 08:44:47.059140096,60.0878,-139.4344,816.0,8.0,-710.0,8.8,-403.0,6.1,224,S,2A,3413
2018-03-15 08:52:48.059140096,60.0878,-139.4344,749.0,46.0,-659.0,50.3,-357.0,27.9,34,S,2B,3413
2020-10-30 03:02:46.258074880,60.0878,-139.4344,378.0,97.0,-329.0,97.5,-186.0,93.3,12,S,1B,3413
2018-04-01 08:43:42.059140096,60.0878,-139.4344,637.0,2.0,-544.0,2.4,-331.0,2.3,365,S,2A,3413
2018-10-05 20:47:21.059140096,60.0878,-139.4344,562.0,6.0,-486.0,6.7,-282.0,4.5,280,S,2A,3413
2018-09-01 09:00:12.559140096,60.0878,-139.4344,655.0,3.0,-561.0,3.7,-338.0,2.4,375,S,2B,3413
2019-05-09 03:02:32.274630656,60.0878,-139.4344,1542.0,71.0,-1362.0,72.7,-722.0,63.9,12,S,1B,3413
2018-06-07 03:02:27.439378944,60.0878,-139.4344,1431.0,66.0,-1184.0,66.6,-804.0,63.3,12,S,1B,3413
2018-10-05 20:50:01.059140096,60.0878,-139.4344,661.0,3.0,-566.0,3.4,-340.0,2.6,350,S,2B,3413
2018-12-12 08:46:33.559139840,60.0878,-139.4344,455.0,11.0,-404.0,11.2,-209.0,9.4,145,S,2B,3413
2020-09-27 08:48:26.059140096,60.0878,-139.4344,786.0,9.0,-687.0,10.5,-381.0,4.8,275,S,2B,3413
2018-05-08 20:43:17.059140096,60.0878,-139.4344,1288.0,46.0,-1148.0,47.8,-583.0,37.3,20,S,2A,3413
2017-09-21 15:48:32.740897280,60.0878,-139.4344,155.0,79.0,-105.0,63.3,-114.0,89.9,12,S,1A,3413
2018-07-05 20:54:43.559140096,60.0878,-139.4344,868.0,16.0,-770.0,16.0,-400.0,14.6,120,S,2B,3413
2019-12-25 08:58:24.559140096,60.0878,-139.4344,680.0,15.0,-599.0,15.6,-322.0,10.1,144,S,2A,3413
2019-05-21 08:56:12.059140096,60.0878,-139.4344,1376.0,29.0,-1211.0,30.7,-654.0,21.5,74,S,2A,3413
2020-09-13 02:55:18.136433664,60.0878,-139.4344,536.0,55.0,-465.0,55.5,-267.0,53.5,12,S,1A,3413
2017-12-02 08:44:46.059139840,60.0878,-139.4344,411.0,11.0,-364.0,11.2,-191.0,9.6,125,S,2A,3413
2018-06-10 08:44:40.559140352,60.0878,-139.4344,1229.0,33.0,-1118.0,34.2,-510.0,26.4,44,S,2A,3413
2017-10-28 08:40:44.059139840,60.0878,-139.4344,557.0,7.0,-479.0,7.2,-284.0,4.7,295,S,2A,3413
2018-02-28 08:54:04.059139840,60.0878,-139.4344,666.0,26.0,-594.0,27.3,-302.0,20.2,74,S,2A,3413
2018-02-12 20:47:07.059140352,60.0878,-139.4344,554.0,63.0,-473.0,71.9,-288.0,23.9,39,S,2B,3413
2018-04-03 20:45:45.559140096,60.0878,-139.4344,929.0,21.0,-819.0,22.4,-439.0,13.2,90,S,2A,3413
2019-02-13 08:58:22.059140352,60.0878,-139.4344,658.0,92.0,-582.0,98.0,-308.0,65.7,4,S,2B,3413
2018-08-01 20:42:19.059140096,60.0878,-139.4344,530.0,22.0,-476.0,23.2,-232.0,17.3,59,S,2B,3413
2019-02-02 20:45:03.559139840,60.0878,-139.4344,752.0,4.0,-653.0,3.7,-372.0,2.9,310,S,2B,3413
2019-03-10 08:54:53.559140096,60.0878,-139.4344,716.0,3.0,-621.0,2.8,-356.0,2.3,345,S,2A,3413
2019-09-30 20:48:29.059140352,60.0878,-139.4344,376.0,37.0,-345.0,39.4,-148.0,23.1,49,S,2B,3413
2018-06-05 08:42:28.559140096,60.0878,-139.4344,1261.0,30.0,-1122.0,31.6,-576.0,23.3,55,S,2A,3413
2017-11-22 20:52:13.559140096,60.0878,-139.4344,495.0,7.0,-429.0,7.7,-247.0,5.8,280,S,2A,3413
2018-08-31 20:45:01.059140096,60.0878,-139.4344,640.0,8.0,-552.0,9.4,-324.0,3.3,310,S,2A,3413
2019-02-13 08:57:31.559140096,60.0878,-139.4344,825.0,8.0,-719.0,8.3,-404.0,5.3,255,S,2A,3413
2018-04-16 20:51:30.559140096,60.0878,-139.4344,967.0,57.0,-880.0,57.5,-401.0,53.0,20,S,2B,3413
2019-07-20 08:48:33.559140096,60.0878,-139.4344,523.0,24.0,-463.0,25.7,-243.0,19.3,44,S,2B,3413
2019-08-01 03:02:37.046923008,60.0878,-139.4344,268.0,53.0,-191.0,61.1,-188.0,43.0,12,S,1B,3413
2018-08-11 20:43:07.059140096,60.0878,-139.4344,491.0,25.0,-445.0,26.3,-207.0,19.0,39,S,2B,3413
2020-06-19 15:48:47.021572096,60.0878,-139.4344,1151.0,36.0,-1081.0,34.6,-396.0,47.5,24,S,1A,3413
2019-08-14 08:48:32.559140096,60.0878,-139.4344,480.0,17.0,-429.0,17.8,-215.0,12.2,134,S,2B,3413
2019-07-15 08:48:32.559140096,60.0878,-139.4344,601.0,27.0,-555.0,28.2,-231.0,22.4,74,S,2B,3413
2018-10-01 08:56:30.059140096,60.0878,-139.4344,308.0,31.0,-283.0,31.7,-121.0,24.4,54,S,2B,3413
2018-04-13 20:40:59.059140096,60.0878,-139.4344,963.0,38.0,-848.0,39.1,-457.0,31.8,29,S,2A,3413
2019-03-30 09:04:55.559140096,60.0878,-139.4344,1181.0,28.0,-1047.0,29.4,-546.0,19.6,64,S,2A,3413
2019-09-18 20:58:27.059140096,60.0878,-139.4344,348.0,28.0,-313.0,28.7,-151.0,25.3,59,S,2B,3413
2018-08-29 08:44:46.059139840,60.0878,-139.4344,641.0,7.0,-553.0,7.9,-325.0,3.6,315,S,2B,3413
2019-09-11 08:58:27.559139840,60.0878,-139.4344,371.0,29.0,-332.0,30.3,-166.0,20.2,44,S,2B,3413
2021-03-23 20:48:25.059140352,60.0878,-139.4344,1519.0,39.0,-1367.0,40.8,-664.0,29.5,29,S,2B,3413
2018-08-22 08:53:25.059139840,60.0878,-139.4344,399.0,22.0,-359.0,23.1,-175.0,13.6,95,S,2B,3413
2018-01-18 20:44:17.059140096,60.0878,-139.4344,540.0,21.0,-473.0,23.0,-260.0,8.5,139,S,2A,3413
2019-03-17 08:48:29.559140096,60.0878,-139.4344,1037.0,22.0,-920.0,24.4,-478.0,12.7,85,S,2A,3413
2018-02-08 08:56:06.059140096,60.0878,-139.4344,562.0,43.0,-493.0,46.0,-271.0,29.0,34,S,2A,3413
2019-04-24 09:04:56.059140352,60.0878,-139.4344,1280.0,22.0,-1137.0,23.6,-588.0,14.2,114,S,2A,3413
2019-08-17 08:58:29.559140096,60.0878,-139.4344,429.0,22.0,-391.0,24.0,-178.0,13.2,114,S,2B,3413
2019-12-02 08:48:28.059140096,60.0878,-139.4344,616.0,8.0,-543.0,7.6,-289.0,7.3,224,S,2A,3413
2017-06-05 15:48:27.267542272,60.0878,-139.4344,1513.0,85.0,-1382.0,77.0,-617.0,115.4,12,S,1A,3413
2020-10-12 08:48:30.059140096,60.0878,-139.4344,445.0,27.0,-409.0,28.7,-176.0,15.3,74,S,2A,3413
2019-01-29 08:57:11.059140096,60.0878,-139.4344,734.0,10.0,-641.0,10.8,-358.0,8.2,185,S,2A,3413
2019-03-12 20:55:47.059140096,60.0878,-139.4344,753.0,5.0,-654.0,5.2,-374.0,3.7,320,S,2B,3413
2020-07-24 20:58:23.559139840,60.0878,-139.4344,887.0,13.0,-767.0,14.9,-446.0,5.6,230,S,2A,3413
2017-08-21 20:43:38.059140096,60.0878,-139.4344,603.0,15.0,-535.0,16.1,-278.0,8.2,160,S,2A,3413
2019-06-30 08:56:07.559140096,60.0878,-139.4344,891.0,11.0,-782.0,11.6,-427.0,10.3,154,S,2A,3413
2019-07-13 08:58:30.059140096,60.0878,-139.4344,583.0,34.0,-525.0,34.9,-252.0,30.1,44,S,2B,3413
2021-11-11 15:48:58.048741888,60.0878,-139.4344,431.0,75.0,-429.0,74.9,-39.0,96.1,11,S,1A,3413
2020-04-22 20:48:25.059140352,60.0878,-139.4344,1495.0,36.0,-1325.0,38.5,-691.0,23.8,40,S,2B,3413
2018-09-26 08:52:12.059140096,60.0878,-139.4344,279.0,52.0,-256.0,52.9,-112.0,47.3,15,S,2A,3413
2019-09-10 20:48:28.559140096,60.0878,-139.4344,361.0,50.0,-345.0,50.5,-107.0,44.2,9,S,2B,3413
2020-06-06 20:48:31.059140096,60.0878,-139.4344,1381.0,24.0,-1237.0,24.5,-614.0,20.6,80,S,2A,3413
2020-05-08 08:58:24.059140096,60.0878,-139.4344,1558.0,42.0,-1417.0,43.6,-648.0,33.1,55,S,2A,3413
2019-03-09 20:48:31.059140096,60.0878,-139.4344,973.0,19.0,-863.0,20.7,-449.0,11.3,100,S,2B,3413
2019-03-20 09:09:13.559140096,60.0878,-139.4344,1066.0,43.0,-938.0,46.1,-506.0,27.5,25,S,2A,3413
2020-10-10 08:58:27.059140096,60.0878,-139.4344,414.0,34.0,-386.0,34.3,-150.0,28.7,55,S,2B,3413
2018-04-14 08:51:58.559140096,60.0878,-139.4344,974.0,46.0,-862.0,48.4,-454.0,35.8,25,S,2A,3413
2019-07-20 20:58:30.559140096,60.0878,-139.4344,526.0,27.0,-483.0,27.8,-207.0,22.3,59,S,2B,3413
2017-07-23 15:48:30.063636992,60.0878,-139.4344,478.0,56.0,-447.0,54.7,-168.0,67.3,12,S,1A,3413
2019-04-06 08:48:32.059140096,60.0878,-139.4344,1239.0,28.0,-1104.0,29.5,-562.0,19.3,85,S,2A,3413
2018-12-10 08:57:27.559140096,60.0878,-139.4344,446.0,12.0,-395.0,12.6,-206.0,12.0,125,S,2A,3413
2019-02-23 08:54:33.059140096,60.0878,-139.4344,740.0,4.0,-641.0,4.2,-370.0,3.2,325,S,2B,3413
2018-12-10 08:55:42.559140096,60.0878,-139.4344,446.0,13.0,-395.0,13.3,-205.0,9.8,135,S,2B,3413
2018-09-23 20:55:21.059140096,60.0878,-139.4344,590.0,6.0,-510.0,6.4,-297.0,4.4,280,S,2B,3413
2020-04-23 08:58:23.059140096,60.0878,-139.4344,1435.0,32.0,-1281.0,32.5,-645.0,27.9,85,S,2A,3413
2020-03-24 08:58:22.059140352,60.0878,-139.4344,1260.0,33.0,-1114.0,35.4,-588.0,20.8,35,S,2B,3413
2019-02-23 08:54:55.559140096,60.0878,-139.4344,759.0,4.0,-660.0,4.4,-376.0,3.1,315,S,2A,3413
2017-12-19 20:47:05.559140096,60.0878,-139.4344,459.0,15.0,-401.0,16.1,-223.0,12.6,80,S,2A,3413
2018-12-27 08:53:03.559139840,60.0878,-139.4344,574.0,8.0,-505.0,8.0,-272.0,7.0,215,S,2B,3413
2019-11-22 15:48:45.360014080,60.0878,-139.4344,477.0,26.0,-429.0,23.7,-209.0,33.3,59,S,1A,3413
2020-06-14 08:48:31.559140096,60.0878,-139.4344,1292.0,34.0,-1171.0,35.6,-547.0,27.6,34,S,2A,3413
2018-06-15 08:41:34.559140096,60.0878,-139.4344,912.0,10.0,-811.0,10.7,-418.0,9.5,154,S,2A,3413
2018-10-18 02:55:06.152749056,60.0878,-139.4344,435.0,86.0,-400.0,85.9,-170.0,84.1,11,S,1A,3413
2018-05-06 20:52:00.059140096,60.0878,-139.4344,1318.0,43.0,-1173.0,44.3,-600.0,36.3,19,S,2B,3413
2021-02-21 20:48:26.559139840,60.0878,-139.4344,1341.0,61.0,-1187.0,67.4,-625.0,29.2,20,S,2A,3413
2020-08-05 20:48:33.059140096,60.0878,-139.4344,707.0,16.0,-633.0,16.7,-316.0,11.5,140,S,2A,3413
2019-09-28 20:58:25.059140096,60.0878,-139.4344,357.0,40.0,-334.0,41.1,-127.0,34.6,40,S,2B,3413
2019-05-08 15:48:38.357268992,60.0878,-139.4344,1562.0,60.0,-1348.0,52.9,-789.0,77.5,24,S,1A,3413
2020-01-21 08:48:27.059140096,60.0878,-139.4344,828.0,24.0,-734.0,26.2,-384.0,9.5,144,S,2A,3413
2018-06-25 08:45:09.559140096,60.0878,-139.4344,975.0,24.0,-889.0,24.1,-399.0,21.8,74,S,2A,3413
2018-04-24 08:51:15.559140096,60.0878,-139.4344,1133.0,26.0,-1002.0,27.5,-530.0,21.9,45,S,2A,3413
2017-09-04 03:02:25.799110912,60.0878,-139.4344,581.0,70.0,-532.0,70.7,-234.0,68.1,12,S,1B,3413
2019-12-17 03:02:38.797125632,60.0878,-139.4344,607.0,29.0,-569.0,28.6,-210.0,30.9,47,S,1B,3413
2020-06-09 15:31:43.010900224,60.0878,-139.4344,1207.0,63.0,-1103.0,64.3,-489.0,57.4,12,S,1B,3413
2020-08-20 20:48:32.559140096,60.0878,-139.4344,430.0,36.0,-386.0,37.0,-190.0,28.7,29,S,2A,3413
2021-02-01 20:48:26.559139840,60.0878,-139.4344,1185.0,141.0,-1081.0,151.5,-485.0,69.9,9,S,2B,3413
2019-07-17 20:48:35.559140096,60.0878,-139.4344,527.0,30.0,-476.0,31.1,-227.0,24.9,39,S,2B,3413
2019-07-07 20:48:35.059140096,60.0878,-139.4344,665.0,30.0,-608.0,31.0,-269.0,25.7,60,S,2B,3413
2019-09-23 20:58:26.559140096,60.0878,-139.4344,347.0,33.0,-318.0,33.6,-139.0,28.5,49,S,2B,3413
2020-07-26 20:48:32.559140096,60.0878,-139.4344,607.0,51.0,-552.0,51.8,-253.0,49.2,20,S,2A,3413
2019-07-28 08:58:29.059140096,60.0878,-139.4344,423.0,29.0,-385.0,30.2,-175.0,22.0,45,S,2A,3413
2019-03-04 20:46:37.059140096,60.0878,-139.4344,764.0,4.0,-664.0,4.5,-378.0,3.3,310,S,2B,3413
2019-08-16 20:48:31.559140096,60.0878,-139.4344,481.0,19.0,-431.0,20.2,-214.0,12.9,139,S,2B,3413
2020-06-29 08:48:31.559140096,60.0878,-139.4344,1055.0,105.0,-972.0,107.4,-412.0,89.3,4,S,2A,3413
2019-07-15 20:58:30.059140096,60.0878,-139.4344,593.0,22.0,-534.0,23.5,-259.0,17.5,69,S,2B,3413
2020-09-19 20:48:31.059140096,60.0878,-139.4344,400.0,36.0,-371.0,37.7,-150.0,24.2,60,S,2B,3413
2019-07-28 08:58:28.059140096,60.0878,-139.4344,475.0,27.0,-429.0,28.2,-203.0,20.2,65,S,2A,3413
2018-08-01 20:47:49.559140096,60.0878,-139.4344,637.0,3.0,-545.0,2.8,-330.0,1.9,370,S,2A,3413
2019-03-05 08:55:46.559140096,60.0878,-139.4344,779.0,6.0,-678.0,5.9,-385.0,4.5,305,S,2B,3413
2017-12-14 20:46:58.059140096,60.0878,-139.4344,450.0,14.0,-399.0,13.8,-209.0,13.0,80,S,2B,3413
2018-04-03 20:41:43.559140096,60.0878,-139.4344,852.0,55.0,-742.0,59.5,-418.0,35.0,20,S,2B,3413
2018-12-22 20:57:05.559139840,60.0878,-139.4344,470.0,13.0,-411.0,12.8,-228.0,11.7,110,S,2A,3413
2021-04-10 08:48:23.559140096,60.0878,-139.4344,1591.0,49.0,-1397.0,53.9,-761.0,29.8,14,S,2A,3413
2018-04-07 15:48:30.824986880,60.0878,-139.4344,975.0,32.0,-866.0,30.0,-448.0,39.8,48,S,1A,3413
2018-01-06 08:42:32.059140096,60.0878,-139.4344,513.0,9.0,-447.0,9.5,-253.0,6.5,194,S,2A,3413
2019-11-02 08:48:29.059140352,60.0878,-139.4344,449.0,43.0,-415.0,43.8,-172.0,36.5,15,S,2B,3413
2020-08-10 20:48:32.059140096,60.0878,-139.4344,490.0,33.0,-456.0,33.7,-179.0,29.2,50,S,2A,3413
2021-03-11 08:48:25.059140352,60.0878,-139.4344,1428.0,42.0,-1261.0,46.0,-671.0,20.0,54,S,2A,3413
2017-11-09 20:46:44.559140096,60.0878,-139.4344,293.0,57.0,-273.0,58.0,-106.0,46.0,10,S,2B,3413
2019-07-05 20:58:31.559140352,60.0878,-139.4344,652.0,27.0,-614.0,27.1,-219.0,23.9,50,S,2B,3413
2018-11-15 15:48:39.528918016,60.0878,-139.4344,423.0,92.0,-416.0,90.9,-77.0,115.9,11,S,1A,3413
2018-06-06 15:48:33.690363904,60.0878,-139.4344,1302.0,47.0,-1211.0,43.8,-479.0,65.7,24,S,1A,3413
2018-12-07 20:55:44.559140096,60.0878,-139.4344,442.0,14.0,-391.0,14.6,-205.0,10.5,130,S,2B,3413
2019-12-24 20:48:25.559140096,60.0878,-139.4344,698.0,9.0,-621.0,8.7,-319.0,7.8,199,S,2B,3413
2018-03-19 20:43:25.559140096,60.0878,-139.4344,775.0,42.0,-694.0,45.4,-345.0,26.4,29,S,2B,3413
2019-08-04 08:48:32.559140096,60.0878,-139.4344,687.0,10.0,-598.0,10.7,-338.0,6.0,194,S,2B,3413
2019-08-14 20:58:27.059140096,60.0878,-139.4344,419.0,20.0,-380.0,20.7,-177.0,14.7,99,S,2A,3413
2020-04-25 08:48:25.559140096,60.0878,-139.4344,1519.0,55.0,-1369.0,56.9,-659.0,46.0,14,S,2A,3413
